t,x,y,vx,vy
18996,7.30296e+08,4.78378e+08,78089.5,51153.3
18997,7.30374e+08,4.78429e+08,78093.7,51156
18998,7.30452e+08,4.78481e+08,78097.9,51158.7
18999,7.3053e+08,4.78532e+08,78102.1,51161.5
19000,7.30608e+08,4.78583e+08,78106.3,51164.2
19001,7.30686e+08,4.78634e+08,78110.5,51167
19002,7.30765e+08,4.78685e+08,78114.6,51169.7
19003,7.30843e+08,4.78736e+08,78118.8,51172.4
19004,7.30921e+08,4.78788e+08,78123,51175.2
19005,7.30999e+08,4.78839e+08,78127.2,51177.9
19006,7.31077e+08,4.7889e+08,78131.4,51180.7
19007,7.31155e+08,4.78941e+08,78135.5,51183.4
19008,7.31233e+08,4.78992e+08,78139.7,51186.1
19009,7.31312e+08,4.79044e+08,78143.9,51188.9
19010,7.3139e+08,4.79095e+08,78148.1,51191.6
19011,7.31468e+08,4.79146e+08,78152.3,51194.4
19012,7.31546e+08,4.79197e+08,78156.5,51197.1
19013,7.31624e+08,4.79248e+08,78160.6,51199.8
19014,7.31702e+08,4.79299e+08,78164.8,51202.6
19015,7.3178e+08,4.79351e+08,78169,51205.3
19016,7.31859e+08,4.79402e+08,78173.2,51208.1
19017,7.31937e+08,4.79453e+08,78177.4,51210.8
19018,7.32015e+08,4.79504e+08,78181.6,51213.5
19019,7.32093e+08,4.79556e+08,78185.7,51216.3
19020,7.32171e+08,4.79607e+08,78189.9,51219
19021,7.3225e+08,4.79658e+08,78194.1,51221.8
19022,7.32328e+08,4.79709e+08,78198.3,51224.5
19023,7.32406e+08,4.7976e+08,78202.5,51227.2
19024,7.32484e+08,4.79812e+08,78206.7,51230
19025,7.32562e+08,4.79863e+08,78210.8,51232.7
19026,7.32641e+08,4.79914e+08,78215,51235.5
19027,7.32719e+08,4.79965e+08,78219.2,51238.2
19028,7.32797e+08,4.80017e+08,78223.4,51240.9
19029,7.32875e+08,4.80068e+08,78227.6,51243.7
19030,7.32953e+08,4.80119e+08,78231.7,51246.4
19031,7.33032e+08,4.8017e+08,78235.9,51249.1
19032,7.3311e+08,4.80222e+08,78240.1,51251.9
19033,7.33188e+08,4.80273e+08,78244.3,51254.6
19034,7.33266e+08,4.80324e+08,78248.5,51257.4
19035,7.33345e+08,4.80375e+08,78252.7,51260.1
19036,7.33423e+08,4.80427e+08,78256.8,51262.8
19037,7.33501e+08,4.80478e+08,78261,51265.6
19038,7.3358e+08,4.80529e+08,78265.2,51268.3
19039,7.33658e+08,4.8058e+08,78269.4,51271.1
19040,7.33736e+08,4.80632e+08,78273.6,51273.8
19041,7.33814e+08,4.80683e+08,78277.8,51276.5
19042,7.33893e+08,4.80734e+08,78281.9,51279.3
19043,7.33971e+08,4.80786e+08,78286.1,51282
19044,7.34049e+08,4.80837e+08,78290.3,51284.8
19045,7.34127e+08,4.80888e+08,78294.5,51287.5
19046,7.34206e+08,4.80939e+08,78298.7,51290.2
19047,7.34284e+08,4.80991e+08,78302.8,51293
19048,7.34362e+08,4.81042e+08,78307,51295.7
19049,7.34441e+08,4.81093e+08,78311.2,51298.5
19050,7.34519e+08,4.81145e+08,78315.4,51301.2
19051,7.34597e+08,4.81196e+08,78319.6,51303.9
19052,7.34676e+08,4.81247e+08,78323.8,51306.7
19053,7.34754e+08,4.81299e+08,78327.9,51309.4
19054,7.34832e+08,4.8135e+08,78332.1,51312.2
19055,7.34911e+08,4.81401e+08,78336.3,51314.9
19056,7.34989e+08,4.81452e+08,78340.5,51317.6
19057,7.35067e+08,4.81504e+08,78344.7,51320.4
19058,7.35146e+08,4.81555e+08,78348.9,51323.1
19059,7.35224e+08,4.81606e+08,78353,51325.9
19060,7.35302e+08,4.81658e+08,78357.2,51328.6
19061,7.35381e+08,4.81709e+08,78361.4,51331.3
19062,7.35459e+08,4.8176e+08,78365.6,51334.1
19063,7.35537e+08,4.81812e+08,78369.8,51336.8
19064,7.35616e+08,4.81863e+08,78374,51339.6
19065,7.35694e+08,4.81914e+08,78378.1,51342.3
19066,7.35773e+08,4.81966e+08,78382.3,51345
19067,7.35851e+08,4.82017e+08,78386.5,51347.8
19068,7.35929e+08,4.82068e+08,78390.7,51350.5
19069,7.36008e+08,4.8212e+08,78394.9,51353.3
19070,7.36086e+08,4.82171e+08,78399,51356
19071,7.36165e+08,4.82223e+08,78403.2,51358.7
19072,7.36243e+08,4.82274e+08,78407.4,51361.5
19073,7.36321e+08,4.82325e+08,78411.6,51364.2
19074,7.364e+08,4.82377e+08,78415.8,51367
19075,7.36478e+08,4.82428e+08,78420,51369.7
19076,7.36557e+08,4.82479e+08,78424.1,51372.4
19077,7.36635e+08,4.82531e+08,78428.3,51375.2
19078,7.36714e+08,4.82582e+08,78432.5,51377.9
19079,7.36792e+08,4.82634e+08,78436.7,51380.7
19080,7.3687e+08,4.82685e+08,78440.9,51383.4
19081,7.36949e+08,4.82736e+08,78445.1,51386.1
19082,7.37027e+08,4.82788e+08,78449.2,51388.9
19083,7.37106e+08,4.82839e+08,78453.4,51391.6
19084,7.37184e+08,4.8289e+08,78457.6,51394.4
19085,7.37263e+08,4.82942e+08,78461.8,51397.1
19086,7.37341e+08,4.82993e+08,78466,51399.8
19087,7.3742e+08,4.83045e+08,78470.2,51402.6
19088,7.37498e+08,4.83096e+08,78474.3,51405.3
19089,7.37577e+08,4.83147e+08,78478.5,51408.1
19090,7.37655e+08,4.83199e+08,78482.7,51410.8
19091,7.37734e+08,4.8325e+08,78486.9,51413.5
19092,7.37812e+08,4.83302e+08,78491.1,51416.3
19093,7.37891e+08,4.83353e+08,78495.2,51419
19094,7.37969e+08,4.83405e+08,78499.4,51421.8
19095,7.38048e+08,4.83456e+08,78503.6,51424.5
19096,7.38126e+08,4.83507e+08,78507.8,51427.2
19097,7.38205e+08,4.83559e+08,78512,51430
19098,7.38283e+08,4.8361e+08,78516.2,51432.7
19099,7.38362e+08,4.83662e+08,78520.3,51435.5
19100,7.3844e+08,4.83713e+08,78524.5,51438.2
19101,7.38519e+08,4.83765e+08,78528.7,51440.9
19102,7.38597e+08,4.83816e+08,78532.9,51443.7
19103,7.38676e+08,4.83867e+08,78537.1,51446.4
19104,7.38754e+08,4.83919e+08,78541.3,51449.2
19105,7.38833e+08,4.8397e+08,78545.4,51451.9
19106,7.38911e+08,4.84022e+08,78549.6,51454.6
19107,7.3899e+08,4.84073e+08,78553.8,51457.4
19108,7.39068e+08,4.84125e+08,78558,51460.1
19109,7.39147e+08,4.84176e+08,78562.2,51462.9
19110,7.39226e+08,4.84228e+08,78566.3,51465.6
19111,7.39304e+08,4.84279e+08,78570.5,51468.3
19112,7.39383e+08,4.84331e+08,78574.7,51471.1
19113,7.39461e+08,4.84382e+08,78578.9,51473.8
19114,7.3954e+08,4.84434e+08,78583.1,51476.5
19115,7.39618e+08,4.84485e+08,78587.3,51479.3
19116,7.39697e+08,4.84537e+08,78591.4,51482
19117,7.39776e+08,4.84588e+08,78595.6,51484.8
19118,7.39854e+08,4.8464e+08,78599.8,51487.5
19119,7.39933e+08,4.84691e+08,78604,51490.2
19120,7.40011e+08,4.84742e+08,78608.2,51493
19121,7.4009e+08,4.84794e+08,78612.4,51495.7
19122,7.40169e+08,4.84845e+08,78616.5,51498.5
19123,7.40247e+08,4.84897e+08,78620.7,51501.2
19124,7.40326e+08,4.84948e+08,78624.9,51503.9
19125,7.40405e+08,4.85e+08,78629.1,51506.7
19126,7.40483e+08,4.85052e+08,78633.3,51509.4
19127,7.40562e+08,4.85103e+08,78637.5,51512.2
19128,7.4064e+08,4.85155e+08,78641.6,51514.9
19129,7.40719e+08,4.85206e+08,78645.8,51517.6
19130,7.40798e+08,4.85258e+08,78650,51520.4
19131,7.40876e+08,4.85309e+08,78654.2,51523.1
19132,7.40955e+08,4.85361e+08,78658.4,51525.9
19133,7.41034e+08,4.85412e+08,78662.5,51528.6
19134,7.41112e+08,4.85464e+08,78666.7,51531.3
19135,7.41191e+08,4.85515e+08,78670.9,51534.1
19136,7.4127e+08,4.85567e+08,78675.1,51536.8
19137,7.41348e+08,4.85618e+08,78679.3,51539.6
19138,7.41427e+08,4.8567e+08,78683.5,51542.3
19139,7.41506e+08,4.85721e+08,78687.6,51545
19140,7.41585e+08,4.85773e+08,78691.8,51547.8
19141,7.41663e+08,4.85824e+08,78696,51550.5
19142,7.41742e+08,4.85876e+08,78700.2,51553.3
19143,7.41821e+08,4.85928e+08,78704.4,51556
19144,7.41899e+08,4.85979e+08,78708.6,51558.7
19145,7.41978e+08,4.86031e+08,78712.7,51561.5
19146,7.42057e+08,4.86082e+08,78716.9,51564.2
19147,7.42135e+08,4.86134e+08,78721.1,51567
19148,7.42214e+08,4.86185e+08,78725.3,51569.7
19149,7.42293e+08,4.86237e+08,78729.5,51572.4
19150,7.42372e+08,4.86289e+08,78733.7,51575.2
19151,7.4245e+08,4.8634e+08,78737.8,51577.9
19152,7.42529e+08,4.86392e+08,78742,51580.7
19153,7.42608e+08,4.86443e+08,78746.2,51583.4
19154,7.42687e+08,4.86495e+08,78750.4,51586.1
19155,7.42765e+08,4.86546e+08,78754.6,51588.9
19156,7.42844e+08,4.86598e+08,78758.7,51591.6
19157,7.42923e+08,4.8665e+08,78762.9,51594.4
19158,7.43002e+08,4.86701e+08,78767.1,51597.1
19159,7.4308e+08,4.86753e+08,78771.3,51599.8
19160,7.43159e+08,4.86804e+08,78775.5,51602.6
19161,7.43238e+08,4.86856e+08,78779.7,51605.3
19162,7.43317e+08,4.86908e+08,78783.8,51608.1
19163,7.43396e+08,4.86959e+08,78788,51610.8
19164,7.43474e+08,4.87011e+08,78792.2,51613.5
19165,7.43553e+08,4.87063e+08,78796.4,51616.3
19166,7.43632e+08,4.87114e+08,78800.6,51619
19167,7.43711e+08,4.87166e+08,78804.8,51621.8
19168,7.4379e+08,4.87217e+08,78808.9,51624.5
19169,7.43868e+08,4.87269e+08,78813.1,51627.2
19170,7.43947e+08,4.87321e+08,78817.3,51630
19171,7.44026e+08,4.87372e+08,78821.5,51632.7
19172,7.44105e+08,4.87424e+08,78825.7,51635.5
19173,7.44184e+08,4.87476e+08,78829.8,51638.2
19174,7.44263e+08,4.87527e+08,78834,51640.9
19175,7.44341e+08,4.87579e+08,78838.2,51643.7
19176,7.4442e+08,4.8763e+08,78842.4,51646.4
19177,7.44499e+08,4.87682e+08,78846.6,51649.2
19178,7.44578e+08,4.87734e+08,78850.8,51651.9
19179,7.44657e+08,4.87785e+08,78854.9,51654.6
19180,7.44736e+08,4.87837e+08,78859.1,51657.4
19181,7.44814e+08,4.87889e+08,78863.3,51660.1
19182,7.44893e+08,4.8794e+08,78867.5,51662.9
19183,7.44972e+08,4.87992e+08,78871.7,51665.6
19184,7.45051e+08,4.88044e+08,78875.9,51668.3
19185,7.4513e+08,4.88095e+08,78880,51671.1
19186,7.45209e+08,4.88147e+08,78884.2,51673.8
19187,7.45288e+08,4.88199e+08,78888.4,51676.6
19188,7.45367e+08,4.8825e+08,78892.6,51679.3
19189,7.45446e+08,4.88302e+08,78896.8,51682
19190,7.45524e+08,4.88354e+08,78901,51684.8
19191,7.45603e+08,4.88406e+08,78905.1,51687.5
19192,7.45682e+08,4.88457e+08,78909.3,51690.3
19193,7.45761e+08,4.88509e+08,78913.5,51693
19194,7.4584e+08,4.88561e+08,78917.7,51695.7
19195,7.45919e+08,4.88612e+08,78921.9,51698.5
19196,7.45998e+08,4.88664e+08,78926,51701.2
19197,7.46077e+08,4.88716e+08,78930.2,51704
19198,7.46156e+08,4.88767e+08,78934.4,51706.7
19199,7.46235e+08,4.88819e+08,78938.6,51709.4
19200,7.46314e+08,4.88871e+08,78942.8,51712.2
19201,7.46393e+08,4.88923e+08,78947,51714.9
19202,7.46472e+08,4.88974e+08,78951.1,51717.6
19203,7.46551e+08,4.89026e+08,78955.3,51720.4
19204,7.4663e+08,4.89078e+08,78959.5,51723.1
19205,7.46708e+08,4.89129e+08,78963.7,51725.9
19206,7.46787e+08,4.89181e+08,78967.9,51728.6
19207,7.46866e+08,4.89233e+08,78972.1,51731.3
19208,7.46945e+08,4.89285e+08,78976.2,51734.1
19209,7.47024e+08,4.89336e+08,78980.4,51736.8
19210,7.47103e+08,4.89388e+08,78984.6,51739.6
19211,7.47182e+08,4.8944e+08,78988.8,51742.3
19212,7.47261e+08,4.89492e+08,78993,51745
19213,7.4734e+08,4.89543e+08,78997.2,51747.8
19214,7.47419e+08,4.89595e+08,79001.3,51750.5
19215,7.47498e+08,4.89647e+08,79005.5,51753.3
19216,7.47577e+08,4.89699e+08,79009.7,51756
19217,7.47656e+08,4.8975e+08,79013.9,51758.7
19218,7.47735e+08,4.89802e+08,79018.1,51761.5
19219,7.47814e+08,4.89854e+08,79022.2,51764.2
19220,7.47893e+08,4.89906e+08,79026.4,51767
19221,7.47972e+08,4.89957e+08,79030.6,51769.7
19222,7.48051e+08,4.90009e+08,79034.8,51772.4
19223,7.48131e+08,4.90061e+08,79039,51775.2
19224,7.4821e+08,4.90113e+08,79043.2,51777.9
19225,7.48289e+08,4.90165e+08,79047.3,51780.7
19226,7.48368e+08,4.90216e+08,79051.5,51783.4
19227,7.48447e+08,4.90268e+08,79055.7,51786.1
19228,7.48526e+08,4.9032e+08,79059.9,51788.9
19229,7.48605e+08,4.90372e+08,79064.1,51791.6
19230,7.48684e+08,4.90423e+08,79068.3,51794.4
19231,7.48763e+08,4.90475e+08,79072.4,51797.1
19232,7.48842e+08,4.90527e+08,79076.6,51799.8
19233,7.48921e+08,4.90579e+08,79080.8,51802.6
19234,7.49e+08,4.90631e+08,79085,51805.3
19235,7.49079e+08,4.90682e+08,79089.2,51808.1
19236,7.49158e+08,4.90734e+08,79093.3,51810.8
19237,7.49238e+08,4.90786e+08,79097.5,51813.5
19238,7.49317e+08,4.90838e+08,79101.7,51816.3
19239,7.49396e+08,4.9089e+08,79105.9,51819
19240,7.49475e+08,4.90942e+08,79110.1,51821.8
19241,7.49554e+08,4.90993e+08,79114.3,51824.5
19242,7.49633e+08,4.91045e+08,79118.4,51827.2
19243,7.49712e+08,4.91097e+08,79122.6,51830
19244,7.49791e+08,4.91149e+08,79126.8,51832.7
19245,7.4987e+08,4.91201e+08,79131,51835.5
19246,7.4995e+08,4.91253e+08,79135.2,51838.2
19247,7.50029e+08,4.91304e+08,79139.4,51840.9
19248,7.50108e+08,4.91356e+08,79143.5,51843.7
19249,7.50187e+08,4.91408e+08,79147.7,51846.4
19250,7.50266e+08,4.9146e+08,79151.9,51849.2
19251,7.50345e+08,4.91512e+08,79156.1,51851.9
19252,7.50424e+08,4.91564e+08,79160.3,51854.6
19253,7.50504e+08,4.91615e+08,79164.5,51857.4
19254,7.50583e+08,4.91667e+08,79168.6,51860.1
19255,7.50662e+08,4.91719e+08,79172.8,51862.9
19256,7.50741e+08,4.91771e+08,79177,51865.6
19257,7.5082e+08,4.91823e+08,79181.2,51868.3
19258,7.509e+08,4.91875e+08,79185.4,51871.1
19259,7.50979e+08,4.91927e+08,79189.5,51873.8
19260,7.51058e+08,4.91979e+08,79193.7,51876.6
19261,7.51137e+08,4.9203e+08,79197.9,51879.3
19262,7.51216e+08,4.92082e+08,79202.1,51882
19263,7.51296e+08,4.92134e+08,79206.3,51884.8
19264,7.51375e+08,4.92186e+08,79210.5,51887.5
19265,7.51454e+08,4.92238e+08,79214.6,51890.3
19266,7.51533e+08,4.9229e+08,79218.8,51893
19267,7.51612e+08,4.92342e+08,79223,51895.7
19268,7.51692e+08,4.92394e+08,79227.2,51898.5
19269,7.51771e+08,4.92446e+08,79231.4,51901.2
19270,7.5185e+08,4.92497e+08,79235.6,51904
19271,7.51929e+08,4.92549e+08,79239.7,51906.7
19272,7.52009e+08,4.92601e+08,79243.9,51909.4
19273,7.52088e+08,4.92653e+08,79248.1,51912.2
19274,7.52167e+08,4.92705e+08,79252.3,51914.9
19275,7.52246e+08,4.92757e+08,79256.5,51917.7
19276,7.52326e+08,4.92809e+08,79260.7,51920.4
19277,7.52405e+08,4.92861e+08,79264.8,51923.1
19278,7.52484e+08,4.92913e+08,79269,51925.9
19279,7.52563e+08,4.92965e+08,79273.2,51928.6
19280,7.52643e+08,4.93017e+08,79277.4,51931.4
19281,7.52722e+08,4.93069e+08,79281.6,51934.1
19282,7.52801e+08,4.93121e+08,79285.7,51936.8
19283,7.52881e+08,4.93172e+08,79289.9,51939.6
19284,7.5296e+08,4.93224e+08,79294.1,51942.3
19285,7.53039e+08,4.93276e+08,79298.3,51945
19286,7.53118e+08,4.93328e+08,79302.5,51947.8
19287,7.53198e+08,4.9338e+08,79306.7,51950.5
19288,7.53277e+08,4.93432e+08,79310.8,51953.3
19289,7.53356e+08,4.93484e+08,79315,51956
19290,7.53436e+08,4.93536e+08,79319.2,51958.7
19291,7.53515e+08,4.93588e+08,79323.4,51961.5
19292,7.53594e+08,4.9364e+08,79327.6,51964.2
19293,7.53674e+08,4.93692e+08,79331.8,51967
19294,7.53753e+08,4.93744e+08,79335.9,51969.7
19295,7.53832e+08,4.93796e+08,79340.1,51972.4
19296,7.53912e+08,4.93848e+08,79344.3,51975.2
19297,7.53991e+08,4.939e+08,79348.5,51977.9
19298,7.5407e+08,4.93952e+08,79352.7,51980.7
19299,7.5415e+08,4.94004e+08,79356.8,51983.4
19300,7.54229e+08,4.94056e+08,79361,51986.1
19301,7.54308e+08,4.94108e+08,79365.2,51988.9
19302,7.54388e+08,4.9416e+08,79369.4,51991.6
19303,7.54467e+08,4.94212e+08,79373.6,51994.4
19304,7.54547e+08,4.94264e+08,79377.8,51997.1
19305,7.54626e+08,4.94316e+08,79381.9,51999.8
19306,7.54705e+08,4.94368e+08,79386.1,52002.6
19307,7.54785e+08,4.9442e+08,79390.3,52005.3
19308,7.54864e+08,4.94472e+08,79394.5,52008.1
19309,7.54944e+08,4.94524e+08,79398.7,52010.8
19310,7.55023e+08,4.94576e+08,79402.9,52013.5
19311,7.55102e+08,4.94628e+08,79407,52016.3
19312,7.55182e+08,4.9468e+08,79411.2,52019
19313,7.55261e+08,4.94732e+08,79415.4,52021.8
19314,7.55341e+08,4.94784e+08,79419.6,52024.5
19315,7.5542e+08,4.94836e+08,79423.8,52027.2
19316,7.55499e+08,4.94888e+08,79428,52030
19317,7.55579e+08,4.9494e+08,79432.1,52032.7
19318,7.55658e+08,4.94992e+08,79436.3,52035.5
19319,7.55738e+08,4.95044e+08,79440.5,52038.2
19320,7.55817e+08,4.95096e+08,79444.7,52040.9
19321,7.55897e+08,4.95148e+08,79448.9,52043.7
19322,7.55976e+08,4.952e+08,79453,52046.4
19323,7.56056e+08,4.95252e+08,79457.2,52049.2
19324,7.56135e+08,4.95304e+08,79461.4,52051.9
19325,7.56214e+08,4.95356e+08,79465.6,52054.6
19326,7.56294e+08,4.95408e+08,79469.8,52057.4
19327,7.56373e+08,4.95461e+08,79474,52060.1
19328,7.56453e+08,4.95513e+08,79478.1,52062.9
19329,7.56532e+08,4.95565e+08,79482.3,52065.6
19330,7.56612e+08,4.95617e+08,79486.5,52068.3
19331,7.56691e+08,4.95669e+08,79490.7,52071.1
19332,7.56771e+08,4.95721e+08,79494.9,52073.8
19333,7.5685e+08,4.95773e+08,79499.1,52076.6
19334,7.5693e+08,4.95825e+08,79503.2,52079.3
19335,7.57009e+08,4.95877e+08,79507.4,52082
19336,7.57089e+08,4.95929e+08,79511.6,52084.8
19337,7.57168e+08,4.95981e+08,79515.8,52087.5
19338,7.57248e+08,4.96033e+08,79520,52090.3
19339,7.57327e+08,4.96085e+08,79524.2,52093
19340,7.57407e+08,4.96138e+08,79528.3,52095.7
19341,7.57486e+08,4.9619e+08,79532.5,52098.5
19342,7.57566e+08,4.96242e+08,79536.7,52101.2
19343,7.57646e+08,4.96294e+08,79540.9,52104
19344,7.57725e+08,4.96346e+08,79545.1,52106.7
19345,7.57805e+08,4.96398e+08,79549.2,52109.4
19346,7.57884e+08,4.9645e+08,79553.4,52112.2
19347,7.57964e+08,4.96502e+08,79557.6,52114.9
19348,7.58043e+08,4.96554e+08,79561.8,52117.7
19349,7.58123e+08,4.96607e+08,79566,52120.4
19350,7.58202e+08,4.96659e+08,79570.2,52123.1
19351,7.58282e+08,4.96711e+08,79574.3,52125.9
19352,7.58362e+08,4.96763e+08,79578.5,52128.6
19353,7.58441e+08,4.96815e+08,79582.7,52131.4
19354,7.58521e+08,4.96867e+08,79586.9,52134.1
19355,7.586e+08,4.96919e+08,79591.1,52136.8
19356,7.5868e+08,4.96971e+08,79595.3,52139.6
19357,7.5876e+08,4.97024e+08,79599.4,52142.3
19358,7.58839e+08,4.97076e+08,79603.6,52145.1
19359,7.58919e+08,4.97128e+08,79607.8,52147.8
19360,7.58998e+08,4.9718e+08,79612,52150.5
19361,7.59078e+08,4.97232e+08,79616.2,52153.3
19362,7.59158e+08,4.97284e+08,79620.3,52156
19363,7.59237e+08,4.97337e+08,79624.5,52158.8
19364,7.59317e+08,4.97389e+08,79628.7,52161.5
19365,7.59397e+08,4.97441e+08,79632.9,52164.2
19366,7.59476e+08,4.97493e+08,79637.1,52167
19367,7.59556e+08,4.97545e+08,79641.3,52169.7
19368,7.59635e+08,4.97597e+08,79645.4,52172.4
19369,7.59715e+08,4.9765e+08,79649.6,52175.2
19370,7.59795e+08,4.97702e+08,79653.8,52177.9
19371,7.59874e+08,4.97754e+08,79658,52180.7
19372,7.59954e+08,4.97806e+08,79662.2,52183.4
19373,7.60034e+08,4.97858e+08,79666.4,52186.1
19374,7.60113e+08,4.9791e+08,79670.5,52188.9
19375,7.60193e+08,4.97963e+08,79674.7,52191.6
19376,7.60273e+08,4.98015e+08,79678.9,52194.4
19377,7.60352e+08,4.98067e+08,79683.1,52197.1
19378,7.60432e+08,4.98119e+08,79687.3,52199.8
19379,7.60512e+08,4.98171e+08,79691.5,52202.6
19380,7.60592e+08,4.98224e+08,79695.6,52205.3
19381,7.60671e+08,4.98276e+08,79699.8,52208.1
19382,7.60751e+08,4.98328e+08,79704,52210.8
19383,7.60831e+08,4.9838e+08,79708.2,52213.5
19384,7.6091e+08,4.98432e+08,79712.4,52216.3
19385,7.6099e+08,4.98485e+08,79716.5,52219
19386,7.6107e+08,4.98537e+08,79720.7,52221.8
19387,7.6115e+08,4.98589e+08,79724.9,52224.5
19388,7.61229e+08,4.98641e+08,79729.1,52227.2
19389,7.61309e+08,4.98694e+08,79733.3,52230
19390,7.61389e+08,4.98746e+08,79737.5,52232.7
19391,7.61468e+08,4.98798e+08,79741.6,52235.5
19392,7.61548e+08,4.9885e+08,79745.8,52238.2
19393,7.61628e+08,4.98903e+08,79750,52240.9
19394,7.61708e+08,4.98955e+08,79754.2,52243.7
19395,7.61787e+08,4.99007e+08,79758.4,52246.4
19396,7.61867e+08,4.99059e+08,79762.6,52249.2
19397,7.61947e+08,4.99112e+08,79766.7,52251.9
19398,7.62027e+08,4.99164e+08,79770.9,52254.6
19399,7.62107e+08,4.99216e+08,79775.1,52257.4
19400,7.62186e+08,4.99268e+08,79779.3,52260.1
19401,7.62266e+08,4.99321e+08,79783.5,52262.9
19402,7.62346e+08,4.99373e+08,79787.7,52265.6
19403,7.62426e+08,4.99425e+08,79791.8,52268.3
19404,7.62505e+08,4.99477e+08,79796,52271.1
19405,7.62585e+08,4.9953e+08,79800.2,52273.8
19406,7.62665e+08,4.99582e+08,79804.4,52276.6
19407,7.62745e+08,4.99634e+08,79808.6,52279.3
19408,7.62825e+08,4.99686e+08,79812.7,52282
19409,7.62905e+08,4.99739e+08,79816.9,52284.8
19410,7.62984e+08,4.99791e+08,79821.1,52287.5
19411,7.63064e+08,4.99843e+08,79825.3,52290.3
19412,7.63144e+08,4.99896e+08,79829.5,52293
19413,7.63224e+08,4.99948e+08,79833.7,52295.7
19414,7.63304e+08,5e+08,79837.8,52298.5
19415,7.63384e+08,5.00053e+08,79842,52301.2
19416,7.63463e+08,5.00105e+08,79846.2,52304
19417,7.63543e+08,5.00157e+08,79850.4,52306.7
19418,7.63623e+08,5.00209e+08,79854.6,52309.4
19419,7.63703e+08,5.00262e+08,79858.8,52312.2
19420,7.63783e+08,5.00314e+08,79862.9,52314.9
19421,7.63863e+08,5.00366e+08,79867.1,52317.7
19422,7.63943e+08,5.00419e+08,79871.3,52320.4
19423,7.64022e+08,5.00471e+08,79875.5,52323.1
19424,7.64102e+08,5.00523e+08,79879.7,52325.9
19425,7.64182e+08,5.00576e+08,79883.8,52328.6
19426,7.64262e+08,5.00628e+08,79888,52331.4
19427,7.64342e+08,5.0068e+08,79892.2,52334.1
19428,7.64422e+08,5.00733e+08,79896.4,52336.8
19429,7.64502e+08,5.00785e+08,79900.6,52339.6
19430,7.64582e+08,5.00837e+08,79904.8,52342.3
19431,7.64662e+08,5.0089e+08,79908.9,52345.1
19432,7.64741e+08,5.00942e+08,79913.1,52347.8
19433,7.64821e+08,5.00994e+08,79917.3,52350.5
19434,7.64901e+08,5.01047e+08,79921.5,52353.3
19435,7.64981e+08,5.01099e+08,79925.7,52356
19436,7.65061e+08,5.01152e+08,79929.9,52358.8
19437,7.65141e+08,5.01204e+08,79934,52361.5
19438,7.65221e+08,5.01256e+08,79938.2,52364.2
19439,7.65301e+08,5.01309e+08,79942.4,52367
19440,7.65381e+08,5.01361e+08,79946.6,52369.7
19441,7.65461e+08,5.01413e+08,79950.8,52372.5
19442,7.65541e+08,5.01466e+08,79955,52375.2
19443,7.65621e+08,5.01518e+08,79959.1,52377.9
19444,7.65701e+08,5.0157e+08,79963.3,52380.7
19445,7.65781e+08,5.01623e+08,79967.5,52383.4
19446,7.65861e+08,5.01675e+08,79971.7,52386.2
19447,7.65941e+08,5.01728e+08,79975.9,52388.9
19448,7.66021e+08,5.0178e+08,79980,52391.6
19449,7.66101e+08,5.01832e+08,79984.2,52394.4
19450,7.66181e+08,5.01885e+08,79988.4,52397.1
19451,7.66261e+08,5.01937e+08,79992.6,52399.9
19452,7.66341e+08,5.0199e+08,79996.8,52402.6
19453,7.66421e+08,5.02042e+08,80001,52405.3
19454,7.66501e+08,5.02094e+08,80005.1,52408.1
19455,7.66581e+08,5.02147e+08,80009.3,52410.8
19456,7.66661e+08,5.02199e+08,80013.5,52413.5
19457,7.66741e+08,5.02252e+08,80017.7,52416.3
19458,7.66821e+08,5.02304e+08,80021.9,52419
19459,7.66901e+08,5.02357e+08,80026.1,52421.8
19460,7.66981e+08,5.02409e+08,80030.2,52424.5
19461,7.67061e+08,5.02461e+08,80034.4,52427.2
19462,7.67141e+08,5.02514e+08,80038.6,52430
19463,7.67221e+08,5.02566e+08,80042.8,52432.7
19464,7.67301e+08,5.02619e+08,80047,52435.5
19465,7.67381e+08,5.02671e+08,80051.2,52438.2
19466,7.67461e+08,5.02724e+08,80055.3,52440.9
19467,7.67541e+08,5.02776e+08,80059.5,52443.7
19468,7.67621e+08,5.02828e+08,80063.7,52446.4
19469,7.67701e+08,5.02881e+08,80067.9,52449.2
19470,7.67781e+08,5.02933e+08,80072.1,52451.9
19471,7.67861e+08,5.02986e+08,80076.2,52454.6
19472,7.67941e+08,5.03038e+08,80080.4,52457.4
19473,7.68021e+08,5.03091e+08,80084.6,52460.1
19474,7.68102e+08,5.03143e+08,80088.8,52462.9
19475,7.68182e+08,5.03196e+08,80093,52465.6
19476,7.68262e+08,5.03248e+08,80097.2,52468.3
19477,7.68342e+08,5.03301e+08,80101.3,52471.1
19478,7.68422e+08,5.03353e+08,80105.5,52473.8
19479,7.68502e+08,5.03406e+08,80109.7,52476.6
19480,7.68582e+08,5.03458e+08,80113.9,52479.3
19481,7.68662e+08,5.0351e+08,80118.1,52482
19482,7.68742e+08,5.03563e+08,80122.3,52484.8
19483,7.68823e+08,5.03615e+08,80126.4,52487.5
19484,7.68903e+08,5.03668e+08,80130.6,52490.3
